Botanical name,CommonNames,ProductSKU,Category,OnHand, Price ,VolumeQuantity, VolumePrice 
Clematis x 'Jackmanii Superba',Clematis,3021-STK-1G,Vines,61, $10.95 ,25, $10.70 
Clematis x 'Jackmanii',Clematis,3020-STK-1G,Vines,5, $10.95 ,25, $10.70 
Clematis x 'Madame Julia Correvon',Clematis,3028-STK-1G,Vines,22, $10.95 ,25, $10.70 
Clematis x 'Miss Bateman',Clematis,3029-STK-1G,Vines,62, $10.95 ,25, $10.70 
Clematis x 'Multi-Blue',Clematis,3030-STK-1G,Vines,144, $10.95 ,25, $10.70 
Clematis x 'Niobe',Niobe Clematis,4718-STK-1G,Vines,85, $10.95 ,25, $10.70 
Clematis x 'Olympia',Clematis,5391-STK-1G,Vines,92, $11.95 ,25, $11.70 
Clematis x 'Polish Spirit',Clematis,3035-STK-1G,Vines,171, $10.95 ,25, $10.70 
Clematis x 'Princess Diana',Clematis,3037-STK-1G,Vines,62, $10.95 ,25, $10.70 
Clematis x 'Red Star',Clematis,4681-STK-1G,Vines,13, $10.95 ,25, $10.70 
Clematis x 'Stand By Me Lavender',Bush Clematis,5477-1G,Vines,119, $11.95 ,25, $11.70 
Clematis x 'Stand By Me',Bush Clematis,5043-1G,Vines,53, $11.95 ,25, $11.70 
Clematis x 'Sweet Summer Love',Clematis,4518-STK-1G,Vines,67, $10.95 ,25, $10.70 
Clematis x 'Taiga',Clematis,7803-1G,Perennials,39, $11.95 ,25, $11.70 
Clematis x 'The President',Clematis,3043-STK-1G,Vines,232, $10.95 ,25, $10.70 
Clematis x 'Toki',Clematis Toki,8049-STK-1G,Vines,72, $13.75 ,25, $13.50 
Clematis x 'Vitcella Minuet',Clematis Vitcella Minuet,8050-STK-1G,Vines,87, $13.75 ,25, $13.50 
Clematis x 'Willy',Willy Alpine Clematis,5714-STK-1G,Vines,94, $11.95 ,25, $11.70 
Clematis x Blue Angel ('Blekinty Aniol'),Blue Angel Clematis,3012-STK-1G,Vines,75, $10.95 ,25, $10.70 
Clematis x Blue Light® ('Vanso'),Blue Light Clematis,3045-STK-1G,Vines,52, $10.95 ,25, $10.70 
Clematis x My Angel® ('Engelina'),My Angel® Golden Clematis,3998-STK-1G,Vines,3, $10.95 ,25, $10.70 
Clematis x Nubia ('Evipo079'),Nubia Clematis,5272-STK-1G,Vines,82, $11.95 ,25, $11.70 
Clematis x Red Cardinal ('Rouge Cardinal'),Red Cardinal Clematis,3041-STK-1G,Vines,46, $10.95 ,25, $10.70 
Clematis x Samaritan Jo™ ('Evipo075'),"Samaritan Jo™ Clematis, Samaritan-Jo",5271-STK-1G,Vines,65, $11.95 ,25, $11.70 
Clematis x Summer Snow ('Paul Farges'),Summer Snow Clematis,3033-STK-1G,Vines,140, $10.95 ,25, $10.70 
Clethra alnifolia 'Ruby Spice',Summersweet,794-2G,Shrubs,6, $14.75 ,25, $14.50 
Clethra alnifolia 'Ruby Spice',Summersweet,794-3G,Shrubs,545, $15.25 ,25, $15.00 
Clethra alnifolia 'Sixteen Candles',Summersweet,795-3G,Shrubs,289, $15.25 ,25, $15.00 
"Clethra alnifolia Summer Sparkler™ , Einstein™ ('Novacleein')","Summer Sparkler™ Summersweet, Sweet Pepperbush",4995-2G,Shrubs,363, $14.75 ,25, $14.50 
Codonopsis clematidea,Bonnet Bellflower,217-1G,Perennials,4, $6.25 ,25, $6.00 
Convallaria majalis,"Lily of the Valley, May Lily, Mugget, Mayflower",218-10PT,Perennials,812, $2.95 ,25, $2.70 
Convallaria majalis,"Lily of the Valley, May Lily, Mugget, Mayflower",218-1LTR,Perennials,0, $4.95 ,25, $4.95 
Coreopsis auriculata 'Nana',"Dwarf Tickseed, Ear-leaved tickseed",219-9PT,Perennials,12, $3.50 ,25, $3.25 
Coreopsis grandiflora 'Heliot',Largeflower Tickseed,2689-1G,Perennials,11, $6.25 ,25, $6.00 
Coreopsis lanceolata,"Lance-leaved Tickseed, Sand Coreopsis",1773-1LTR,Perennials,310, $5.25 ,25, $5.00 
Coreopsis lanceolata,"Lance-leaved Tickseed, Sand Coreopsis",1773-1G,Perennials,560, $6.25 ,25, $6.00 
Coreopsis rosea 'American Dream',Tickseed,223-1G,Perennials,18, $6.25 ,25, $6.00 
Coreopsis rosea 'Heaven's Gate',Tickseed,4387-1G,Perennials,9, $6.25 ,25, $6.00 
Coreopsis tripteris,Tall Coreopsis,1776-1LTR,Perennials,10, $5.25 ,25, $5.00 
Coreopsis tripteris,Tall Coreopsis,1776-PL50,Perennials,140, $2.25 ,25, $2.25 
Coreopsis verticillata 'Moonbeam',"Threadleaf Tickseed, Threadleaf Coreopsis",224-1G,Perennials,680, $6.25 ,25, $6.00 
Coreopsis verticillata 'Red Hot Vanilla',Threadleaf Coreopsis,5712-1G,Perennials,1, $6.95 ,25, $6.70 
Coreopsis verticillata 'Zagreb',"Threadleaf Tickseed, Threadleaf Coreopsis, Whorled Coreopsis",225-1G,Perennials,248, $6.25 ,25, $6.00 
Coreopsis x 'Daybreak',Tickseed,4117-1G,Perennials,146, $6.25 ,25, $6.00 
Coreopsis x 'Mercury Rising',Tickseed,2691-1G,Perennials,18, $6.25 ,25, $6.00 
Coreopsis x 'Red Elf',Tickseed,4391-1G,Perennials,48, $6.95 ,25, $6.70 
Cornus alba 'Bud's Yellow',European Yellowtwig Dogwood,4333-2G,Shrubs,91, $13.25 ,25, $13.00 
Cornus alba 'Bud's Yellow',European Yellowtwig Dogwood,4333-3G,Shrubs,520, $13.75 ,25, $13.50 
Cornus alba 'Elegantissima',Silver Edge Dogwood,797-3G,Shrubs,651, $12.25 ,25, $12.00 
Cornus alba 'Gouchaultii',Goldenleaf Dogwood,798-3G,Shrubs,135, $12.25 ,25, $12.00 
Cornus alba 'Sibirica',Redbark Dogwood,799-3G,Shrubs,697, $12.25 ,25, $12.00 
Cornus alba Ivory Halo® ('Bailho'),Ivory Halo® Dogwood,796-3G,Shrubs,432, $13.25 ,25, $13.00 
Cornus alba Little Rebel® ('Jefreb'),Little Rebel® Dogwood,4368-2G,Shrubs,201, $13.25 ,25, $13.00 
Cornus alba Red Gnome™ ('Regnzam'),Red Gnome™ Dogwood,4580-2G,Shrubs,55, $16.95 ,25, $16.70 
Cornus alternifolia,Pagoda Dogwood,826-1G,Shrubs,100, $7.95 ,25, $7.70 
Cornus alternifolia,Pagoda Dogwood,826-2G,Shrubs,495, $12.95 ,25, $12.70 
Cornus alternifolia,Pagoda Dogwood,826-60CM-5G,Shrubs,185, $44.00 ,25, $43.00 
Cornus alternifolia,Pagoda Dogwood,826-100CM-5G,Shrubs,22, $53.00 ,25, $53.00 
Cornus alternifolia,Pagoda Dogwood,826-TF-200CM-10G,Shrubs,0, $103.00 ,25, $103.00 
Cornus alternifolia,Pagoda Dogwood,826-CLP-125CM-7G,Shrubs,0, $78.00 ,25, $78.00 
Cornus alternifolia,Pagoda Dogwood,826-CLP-150CM-16G,Shrubs,5, $-   ,, $-   
Cornus alternifolia,Pagoda Dogwood,826-CLP-175CM-16G,Shrubs,5, $-   ,, $-   
Cornus alternifolia,Pagoda Dogwood,826-CLP-200CM-16G,Shrubs,20, $-   ,, $-   
Cornus amomum,Silky Dogwood,831-1G,Shrubs,1452, $7.25 ,25, $7.00 
Cornus amomum,Silky Dogwood,831-2G,Shrubs,619, $10.75 ,25, $10.50 
Cornus asperifolia var. drummondii,"Roughleaf Dogwood, Rough-Leaved Dogwood",4788-1G,Shrubs,43, $7.95 ,25, $7.70 
Cornus controversa June Snow™ ('June Snow-JFS'),June Snow™ Dogwood,1177-TF-45MM-BBC,Trees,1, $260.00 ,25, $260.00 
Cornus controversa June Snow™ ('June Snow-JFS'),June Snow™ Dogwood,1177-TF-40MM-BBC,Trees,13, $250.00 ,25, $250.00 
Cornus florida,White Flowering Dogwood,835-2G,Trees,17, $16.25 ,25, $16.25 
Cornus florida,White Flowering Dogwood,835-100CM-2G,Trees,0, $16.50 ,25, $16.25 
Cornus florida 'Cherokee Princess',Cherokee Princess Dogwood,3562-TF-150CM-10G,Trees,0, $115.00 ,25, $115.00 
Cornus florida 'Cherokee Princess',Cherokee Princess Dogwood,3562-CLP-200CM-WB,Trees,0, $250.00 ,25, $250.00 
Cornus florida 'Cloud Nine',"Cloud Nine Dogwood, Cloud Nine Dogwood",3563-TF-150CM-10G,Trees,0, $98.00 ,, $98.00 
Cornus florida 'Rubra',Pink Flowering Dogwood,841-80CM-5G,Trees,0, $58.00 ,25, $58.00 
Cornus florida 'Rubra',Pink Flowering Dogwood,841-TF-125CM-BBC,Trees,4, $148.00 ,25, $148.00 
Cornus florida 'Rubra',Pink Flowering Dogwood,841-TF-150CM-10G,Trees,0, $115.00 ,25, $115.00 
Cornus florida 'Rubra',Pink Flowering Dogwood,841-TF-175CM-BBC,Trees,2, $180.00 ,25, $180.00 
Cornus florida Cherokee Brave ('Comco No.1'),Cherokee Brave Dogwood,836-125CM-3G,Trees,6, $66.00 ,25, $66.00 
Cornus kousa 'Milky Way',Milky Way Dogwood,850-TF-175CM-10G,Trees,23, $128.00 ,25, $128.00 
Cornus kousa 'Satomi',Satomi Flowering Dogwood,853-TF-40MM-BBC,Trees,1, $248.00 ,25, $248.00 
Cornus kousa 'Satomi',Satomi Flowering Dogwood,853-TF-150CM-10G,Trees,0, $103.00 ,25, $103.00 
Cornus kousa 'Snow Tower',Snow Tower Dogwood,5250-150CM-3G,Trees,27, $68.00 ,25, $68.00 
Cornus kousa 'Snow Tower',Snow Tower Dogwood,5250-TF-50MM-WB,Trees,1, $270.00 ,25, $270.00 
Cornus kousa 'Snow Tower',Snow Tower Dogwood,5250-TF-45MM-WB,Trees,1, $260.00 ,25, $260.00 
Cornus kousa 'Snow Tower',Snow Tower Dogwood,5250-TF-40MM-WB,Trees,2, $250.00 ,25, $250.00 
Cornus kousa 'Snow Tower',Snow Tower Dogwood,5250-TF-35MM-BBC,Trees,15, $240.00 ,25, $240.00 
Cornus kousa 'Summer Fun',Summer Fun Dogwood,5054-35MM-WB,Trees,13, $240.00 ,25, $240.00 
Cornus kousa 'Summer Fun',Summer Fun Dogwood,5054-125CM-5G,Trees,0, $78.00 ,25, $78.00 
Cornus kousa 'Summer Fun',Summer Fun Dogwood,5054-150CM-3G,Trees,1, $68.00 ,25, $68.00 
Cornus kousa 'Summer Fun',Summer Fun Dogwood,5054-TF-40MM-BBC,Trees,1, $250.00 ,25, $250.00 
Cornus kousa 'Summer Fun',Summer Fun Dogwood,5054-TF-40MM-WB,Trees,5, $250.00 ,25, $250.00 
Cornus kousa 'Summer Fun',Summer Fun Dogwood,5054-TF-35MM-BBC,Trees,4, $240.00 ,25, $240.00 
Cornus kousa 'Summer Fun',Summer Fun Dogwood,5054-TF-175CM-10G,Trees,8, $108.00 ,25, $108.00 
Cornus kousa 'Summer Gold',Summer Gold Dogwood,4308-125CM-3G,Trees,0, $66.00 ,25, $66.00 
Cornus kousa Galilean ('Galzam'),Galilean™ Dogwood,5245-40MM-WB,Trees,4, $250.00 ,25, $250.00 
Cornus kousa Galilean ('Galzam'),Galilean™ Dogwood,5245-35MM-WB,Trees,1, $240.00 ,25, $240.00 
Cornus kousa Galilean ('Galzam'),Galilean™ Dogwood,5245-TF-200CM-10G,Trees,39, $113.00 ,25, $113.00 
Cornus kousa Samaritan™ ('Samzam'),Samaritan™ Flowering Dogwood,852-TF-175CM-10G,Trees,20, $108.00 ,25, $108.00 
Cornus kousa Scarlet Fire® ('Rutpink'),Scarlet Fire® Dogwood,5289-TF-175CM-BBC,Trees,1, $175.00 ,25, $175.00 
Cornus kousa Scarlet Fire® ('Rutpink'),Scarlet Fire® Dogwood,5289-TF-175CM-10G,Trees,27, $128.00 ,25, $128.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-225CM-WB,"Trees, Shrubs",1, $-   ,, $-   
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-TF-45MM-WB,"Trees, Shrubs",3, $260.00 ,25, $260.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-TF-35MM-BBC,"Trees, Shrubs",3, $240.00 ,, $240.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-TF-35MM-WB,"Trees, Shrubs",18, $240.00 ,25, $240.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-TF-150CM-10G,"Trees, Shrubs",37, $90.00 ,25, $90.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-TF-175CM-10G,"Trees, Shrubs",63, $105.00 ,25, $105.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-TF-175CM-15G,"Trees, Shrubs",0, $110.00 ,25, $110.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-CLP-80CM-7G,"Trees, Shrubs",55, $48.00 ,25, $48.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-CLP-100CM-BBC,"Trees, Shrubs",2, $158.00 ,, $158.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-CLP-125CM-BBC,"Trees, Shrubs",2, $168.00 ,, $168.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-CLP-125CM-7G,"Trees, Shrubs",154, $66.00 ,25, $66.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-CLP-150CM-7G,"Trees, Shrubs",10, $73.00 ,25, $73.00 
Cornus kousa var. chinensis,Chinese Flowering Dogwood,843-CLP-250CM-WB,"Trees, Shrubs",0, $298.00 ,25, $298.00 
Cornus mas,Cornelian Cherry Dogwood,854-80CM-7G,Shrubs,7, $43.00 ,25, $43.00 
Cornus mas,Cornelian Cherry Dogwood,854-CLP-175CM-BBC,Shrubs,1, $170.00 ,25, $170.00 
Cornus mas 'Golden Glory',Golden Glory Cornelian-cherry Dogwood,3569-TF-150CM-10G,Trees,12, $93.00 ,25, $93.00 
Cornus racemosa,Gray Dogwood,860-2G,"Trees, Shrubs",2775, $10.25 ,25, $10.00 
Cornus racemosa,Gray Dogwood,860-80CM-7G,"Trees, Shrubs",12, $46.00 ,25, $46.00 
Cornus racemosa,Gray Dogwood,860-150CM-15G,"Trees, Shrubs",18, $108.00 ,25, $108.00 
Cornus racemosa,Gray Dogwood,860-CLP-125CM-WB,"Trees, Shrubs",2, $100.00 ,, $100.00 
Cornus rugosa,Round-leaved Dogwood,4524-1G,Shrubs,18, $9.75 ,25, $9.50 
Cornus sanguinea 'Midwinter Fire',Midwinter Fire Dogwood,3943-3G,Shrubs,544, $14.95 ,25, $14.70 
Cornus sanguinea 'Winter Beauty',Winter Beauty Dogwood,863-3G,Shrubs,494, $14.95 ,25, $14.70 
Cornus sericea,Red Osier Dogwood,864-1G,Shrubs,3151, $7.25 ,25, $7.00 
Cornus sericea,Red Osier Dogwood,864-2G,Shrubs,5891, $9.95 ,25, $9.70 
Cornus sericea,Red Osier Dogwood,864-60CM-LVST,Shrubs,709, $2.95 ,25, $2.95 
Cornus sericea,Red Osier Dogwood,864-150CM-WB,Shrubs,4, $115.00 ,25, $110.00 
Cornus sericea 'Flaviramea',Yellowtwig Dogwood,866-3G,Shrubs,144, $12.50 ,25, $12.25 
Cornus sericea 'Kelseyi',Kelsey Red Osier Dogwood,869-2G,Shrubs,400, $12.00 ,25, $11.75 
Cornus sericea 'Kelseyi',Kelsey Red Osier Dogwood,869-3G,Shrubs,149, $12.75 ,25, $12.50 
Cornus sericea Arctic Fire™ ('Farrow'),Arctic Fire Dogwood,867-3G,Shrubs,0, $18.25 ,25, $18.00 
Cornus x Celestial® ('Rutdan'),Celestial Dogwood,3955-TF-200CM-7G,Shrubs,4, $145.00 ,25, $145.00 
Cornus x Constellation® ('Rutcan'),Constellation Dogwood,3950-TF-35MM-BBC,Trees,4, $240.00 ,, $240.00 
Cornus x Constellation® ('Rutcan'),Constellation Dogwood,3950-TF-35MM-WB,Trees,1, $240.00 ,25, $240.00 
Cornus x Constellation® ('Rutcan'),Constellation Dogwood,3950-TF-175CM-10G,Trees,1, $108.00 ,25, $108.00 
Cornus x Constellation® ('Rutcan'),Constellation Dogwood,3950-TF-200CM-10G,Trees,20, $113.00 ,25, $113.00 
Cornus x Starlight® ('KN4-43'),Starlight® Dogwood,5665-TF-35MM-15G,Trees,1, $198.00 ,25, $198.00 
Cornus x Starlight® ('KN4-43'),Starlight® Dogwood,5665-TF-175CM-BBC,Trees,12, $158.00 ,, $158.00 
Cornus x Starlight® ('KN4-43'),Starlight® Dogwood,5665-TF-200CM-BBC,Trees,8, $178.00 ,25, $178.00 
Cornus x Stellar Pink® ('Rutgan'),Stellar Pink® Dogwood,861-TF-70MM-WB,Trees,0, $418.00 ,25, $418.00 
Cornus x Stellar Pink® ('Rutgan'),Stellar Pink® Dogwood,861-TF-60MM-WB,Trees,0, $398.00 ,25, $398.00 
Cornus x Stellar Pink® ('Rutgan'),Stellar Pink® Dogwood,861-TF-45MM-BBC,Trees,2, $268.00 ,25, $268.00 
Cornus x Stellar Pink® ('Rutgan'),Stellar Pink® Dogwood,861-TF-125CM-BBC,Trees,7, $118.00 ,25, $118.00 
Cornus x Stellar Pink® ('Rutgan'),Stellar Pink® Dogwood,861-TF-175CM-10G,Trees,24, $108.00 ,25, $108.00 
Cornus x Stellar Pink® ('Rutgan'),Stellar Pink® Dogwood,861-CLP-225CM-WB,Trees,1, $235.00 ,25, $235.00 
Cornus x Venus® ('KN30-8'),Venus Dogwood,847-TF-40MM-BBC,Trees,3, $260.00 ,25, $260.00 
Cornus x Venus® ('KN30-8'),Venus Dogwood,847-TF-40MM-WB,Trees,12, $260.00 ,25, $260.00 
Cornus x Venus® ('KN30-8'),Venus Dogwood,847-TF-35MM-BBC,Trees,4, $240.00 ,25, $240.00 
Cornus x Venus® ('KN30-8'),Venus Dogwood,847-TF-35MM-WB,Trees,3, $240.00 ,25, $240.00 
Cornus x Venus® ('KN30-8'),Venus Dogwood,847-TF-175CM-10G,Trees,55, $138.00 ,25, $138.00 
Cornus x Venus® ('KN30-8'),Venus Dogwood,847-TF-200CM-10G,Trees,15, $145.00 ,25, $145.00 
Cornus x Venus® ('KN30-8'),Venus Dogwood,847-TF-225CM-BBC,Trees,10, $180.00 ,25, $180.00 
Cornus x Venus® ('KN30-8'),Venus Dogwood,847-TF-250CM-BBC,Trees,3, $190.00 ,25, $190.00 
Cortaderia selloana,White Pampas Grass,1993-1G,Grasses,81, $6.95 ,25, $6.70 
Cortaderia selloana 'Rosea',Pink Pampas Grass,1997-1G,Grasses,86, $6.95 ,25, $6.70 
Corylus americana,"American Hazelnut, American Filbert",3553-40CM-2G,Shrubs,53, $11.25 ,25, $11.00 
Corylus americana,"American Hazelnut, American Filbert",3553-60CM-2G,Shrubs,0, $11.75 ,25, $11.50 
Corylus americana,"American Hazelnut, American Filbert",3553-80CM-2G,Shrubs,0, $12.00 ,25, $11.75 
Corylus avellana 'Burgundy Lace',Cutleaf Hazelnut,5251-60MM-WB,Trees,1, $265.00 ,25, $265.00 
Corylus avellana 'Burgundy Lace',Cutleaf Hazelnut,5251-50MM-BBC,Trees,2, $245.00 ,25, $245.00 
Corylus avellana 'Burgundy Lace',Cutleaf Hazelnut,5251-50MM-WB,Trees,8, $245.00 ,25, $245.00 
Corylus avellana 'Burgundy Lace',Cutleaf Hazelnut,5251-250CM-15G,Trees,34, $115.00 ,25, $115.00 
Corylus avellana 'Red Dragon',Corkscrew Hazel,4628-60CM-7G,Shrubs,35, $64.00 ,25, $64.00 
Corylus avellana 'Red Majestic',Red Majestic Corkscrew Hazel,4341-TG-125CM-7G,"Trees, Shrubs",3, $88.00 ,25, $88.00 
Corylus colurna,"Turkish Hazel, Constantinople hazel",1205-50MM-WB,Trees,11, $220.00 ,25, $220.00 
Corylus colurna,"Turkish Hazel, Constantinople hazel",1205-45MM-WB,Trees,16, $210.00 ,25, $210.00 
Corylus colurna,"Turkish Hazel, Constantinople hazel",1205-40MM-WB,Trees,6, $200.00 ,25, $200.00 
Corylus colurna,"Turkish Hazel, Constantinople hazel",1205-80CM-2G,Trees,8, $15.75 ,25, $15.50 
Cotinus coggygria 'Royal Purple',Royal Purple Smokebush,1207-2G,Shrubs,62, $16.25 ,25, $16.00 
Cotinus coggygria 'Royal Purple',Royal Purple Smokebush,1207-3G,Shrubs,994, $16.50 ,25, $16.25 
Cotinus coggygria 'Royal Purple',Royal Purple Smokebush,1207-60CM-7G,Shrubs,0, $48.00 ,25, $48.00 
Cotinus coggygria 'Royal Purple',Royal Purple Smokebush,1207-100CM-7G,Shrubs,111, $56.00 ,25, $56.00 
Cotinus coggygria 'Royal Purple',Royal Purple Smokebush,1207-LVF-4X6DIA,Shrubs,11, $495.00 ,25, $495.00 
Cotinus coggygria Golden Spirit ('Ancot'),Golden Spirit Smokebush,871-2G,Shrubs,149, $17.25 ,25, $17.00 
Cotinus coggygria Velveteeny™ ('Cotsidh5'),Velveteeny™ Compact Smokebush,5031-2G,Shrubs,166, $19.50 ,25, $19.25 
Cotoneaster acutifolius,Peking Cotoneaster,874-3G,Shrubs,592, $13.50 ,25, $13.25 
Cotoneaster apiculatus,Cranberry Cotoneaster,875-TG-125CM-7G,"Trees, Shrubs",25, $88.00 ,25, $88.00 
Cotoneaster apiculatus,Cranberry Cotoneaster,875-LVF-4X6DIA,"Trees, Shrubs",0, $435.00 ,25, $435.00 
Cotoneaster dammeri,Bearberry Cotoneaster,2249-1G,Broadleaf Evergreens,847, $8.50 ,25, $8.25 
Cotoneaster dammeri,Bearberry Cotoneaster,2249-2G,Broadleaf Evergreens,341, $12.00 ,25, $11.75 
Cotoneaster dammeri 'Coral Beauty',Coral Beauty Cotoneaster,2251-1G,Broadleaf Evergreens,1458, $8.50 ,25, $8.25 
Cotoneaster dammeri 'Coral Beauty',Coral Beauty Cotoneaster,2251-3G,Broadleaf Evergreens,814, $11.75 ,25, $11.50 
Cotoneaster dammeri 'Coral Beauty',Coral Beauty Cotoneaster,2251-LVF-4X6SQ,Broadleaf Evergreens,3, $435.00 ,25, $435.00 
Cotoneaster dammeri 'Coral Beauty',Coral Beauty Cotoneaster,2251-LVF-4X6DIA,Broadleaf Evergreens,7, $495.00 ,25, $495.00 
Cotoneaster horizontalis,"Rockspray Cotoneaster, Rock Cotoneaster",2252-3G,Shrubs,640, $13.25 ,25, $13.00 
Cotoneaster salicifolius 'Repens',Spreading Willowleaf Cotoneaster,2257-1G,Broadleaf Evergreens,80, $8.50 ,25, $8.25 
Cotoneaster x suecicus 'Emerald Sprite™',Emerald Sprite™ Cotoneaster,5786-1G,Broadleaf Evergreens,51, $8.75 ,25, $8.50 
Cotoneaster x suecicus Emerald Beauty™ ('OSUCOT2'),Emerald Beauty™ Cotoneaster,5785-1G,Broadleaf Evergreens,159, $8.75 ,25, $8.50 
Crambe maritima,Blue Sea Kale,232-1G,Perennials,46, $7.50 ,25, $7.25 
Crataegus crus-galli,Cockspur Hawthorn,1209-CLP-225CM-WB,Trees,1, $220.00 ,25, $220.00 
Crataegus crus-galli Crusader® ('Cruzam'),Crusader® Hawthorn,3130-40MM-WB,Trees,4, $220.00 ,, $220.00 
Crataegus crus-galli Crusader® ('Cruzam'),Crusader® Hawthorn,3130-CLP-200CM-WB,Trees,0, $180.00 ,25, $180.00 
Crataegus crus-galli Crusader® ('Cruzam'),Crusader® Hawthorn,3130-CLP-250CM-WB,Trees,0, $230.00 ,25, $230.00 
Crataegus laevigata 'Crimson Cloud',Crimson Cloud Hawthorn,1210-50MM-WB,Trees,13, $250.00 ,25, $250.00 
Crataegus laevigata 'Crimson Cloud',Crimson Cloud Hawthorn,1210-45MM-WB,Trees,5, $230.00 ,25, $230.00 
Crataegus laevigata 'Crimson Cloud',Crimson Cloud Hawthorn,1210-40MM-WB,Trees,2, $-   ,25, $-   
Crataegus laevigata 'Paul's Scarlet',Paul's Scarlet Hawthorn,1215-250CM-15G,Trees,2, $103.00 ,25, $103.00 
Crataegus mordenensis 'Snowbird',Snowbird Hawthorn,3961-50MM-WB,Trees,26, $250.00 ,25, $250.00 
Crataegus mordenensis 'Snowbird',Snowbird Hawthorn,3961-45MM-WB,Trees,30, $230.00 ,25, $230.00 
Crataegus mordenensis 'Snowbird',Snowbird Hawthorn,3961-40MM-WB,Trees,8, $-   ,25, $-   
Crataegus mordenensis 'Snowbird',Snowbird Hawthorn,3961-250CM-15G,Trees,48, $103.00 ,25, $103.00 
Crataegus phaenopyrum,Washington Hawthorn,1228-CLP-250CM-WB,Trees,0, $300.00 ,25, $300.00 
Crataegus phaenopyrum,Washington Hawthorn,1228-CLP-300CM-WB,Trees,0, $325.00 ,25, $325.00 
Crataegus phaenopyrum,Washington Hawthorn,1228-CLP-350CM-WB,Trees,0, $355.00 ,25, $355.00 
Crataegus viridis 'Winter King',Green Hawthorn,4539-90MM-WB,Trees,0, $325.00 ,25, $325.00 
Crataegus x mordenensis 'Toba',Toba Hawthorn,1224-250CM-15G,Trees,13, $103.00 ,25, $103.00 
Crocosmia x 'Emberglow',Monbretia,234-1G,"Perennials, Bulbs",79, $6.25 ,25, $6.00 
Crocosmia x 'Emily McKenzie',Monbretia,233-1G,"Perennials, Bulbs",71, $6.25 ,25, $6.00 
Crocosmia x 'Lucifer',Monbretia,235-1G,"Perennials, Bulbs",114, $6.25 ,25, $6.00 
Currant x 'Red Lake',Red Lake Currant,3283-2G,Fruit,671, $11.25 ,25, $11.00 
Currant x 'Wellington',Wellington Currant,3284-2G,Fruit,587, $11.25 ,25, $11.00 
Currant x 'Wellington',Wellington Currant,3284-PL15,Fruit,0, $3.95 ,25, $3.70 
Currant x 'White Pearl',White Pearl Currant,3285-2G,Fruit,176, $11.25 ,25, $11.00 
Cyrtomium fortunei,"Holly Fern, Fortune's Holly Fern",2485-9PT,Ferns,700, $4.25 ,25, $4.25 
Cyrtomium fortunei,"Holly Fern, Fortune's Holly Fern",2485-1G,Ferns,577, $6.95 ,25, $6.70 
Dalea candida,White Prairie Clover,5575-PL72,Perennials,174, $2.95 ,25, $2.95 
Daphne x burkwoodii 'Carol Mackie',Carol Mackie Daphne,898-40CM-BBC,Shrubs,15, $52.00 ,25, $52.00 
Daphne x transatlantica Eternal Fragrance™ ('Blafra'),Eternal Fragrance™ Daphne,4180-2G,Shrubs,105, $32.00 ,25, $31.00 
Darmera peltata,"Umbrella Plant, Indian Rhubarb",238-1G,Perennials,96, $6.95 ,25, $6.70 
Davidia  involucrata,Dove Tree,8022-150CM-5G,Trees,9, $65.00 ,25, $65.00 
Delosperma cooperi 'Jewel of the Desert Garnet',Hardy Ice Plant,4917-9PT,Perennials,60, $3.25 ,25, $3.00 
Delosperma cooperi 'Jewel of the Desert Moon Stone',Hardy Ice Plant,4919-9PT,Perennials,143, $2.95 ,25, $2.70 
Delosperma cooperi 'Jewel of the Desert Peridot',Hardy Ice Plant,4921-9PT,Perennials,63, $2.95 ,25, $2.70 
Delosperma cooperi Jewel of the Desert Amethyst ('DSAM13-1'),Jewel of the Desert Amethyst Ice Plant,4916-9PT,Perennials,62, $2.95 ,25, $2.70 
Delosperma cooperi Jewel of the Desert Grenade ('DSAA13-1'),Jewel of the Desert Grenade Ice Plant,4918-9PT,Perennials,99, $2.95 ,25, $2.70 
Delosperma cooperi Jewel of the Desert Opal ('DSAB13-1'),Jewel of the Desert Opal Ice Plant,4901-9PT,Perennials,1, $2.95 ,25, $2.70 
Delosperma x Fire Spinner® ('P001S'),Fire Spinner® Ice Plant,4392-9PT,Perennials,254, $2.95 ,25, $2.70 
Delosperma x Fire Spinner® ('P001S'),Fire Spinner® Ice Plant,4392-1G,Perennials,139, $5.95 ,25, $5.70 
Delphinium elatum 'Blue Buccaneers',Hybrid Bee Delphinium,5715-1G,Perennials,66, $7.25 ,25, $7.00 
